name,position,school,origin_school,destination_school,status,nil_value_predicted,nil_tier,is_predicted,confidence,recruiting_stars,school_tier,source
Nick Leonard,TE,Buffalo,,,,241330.76,solid,True,medium,3.0,3,cfbd
Chayce Chadwick,OL,Buffalo,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ashley Williams,LB,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Matthew Broussard,OL,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kaden Moreau,OL,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ryan Ebrahim,OL,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nate Thomason,LB,,Memphis Tigers,,Entered,241330.76,solid,True,medium,3.0,3,portal
Tai Faavae,LB,,Washington State Cougars,,Entered,241330.76,solid,True,medium,3.0,3,portal
Daylon Sibley,LB,,Louisiana Ragin Cajuns,,Entered,241330.76,solid,True,medium,3.0,3,portal
Joshua Goines,TE,,Tulane Green Wave,,Entered,241330.76,solid,True,medium,3.0,3,portal
Zion Fonua,LB,,Eastern Michigan Eagles,,Entered,241330.76,solid,True,medium,3.0,3,portal
Robert Smith IV,OL,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mickey Rewolinski,OL,Eastern Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Chris Mayo,OL,Eastern Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kaleb Morrow,TE,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Peyton Reeder,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Zach Caulder,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Trent Pullen,OL,Memphis,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tim Hays,LB,,Boston College Eagles,,Expected,241330.76,solid,True,medium,3.0,3,portal
Drenon Fite,LB,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kailep Edwards,LB,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cameron Whitfield,LB,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Caleb Kibodi,LB,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mackey Maillho,OL,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
J'Marion Gooch,OL,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Terrence Williams,LB,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Zach Bergmann,LB,,Missouri Southern State Lions,,Entered,241330.76,solid,True,medium,3.0,3,portal
Kerion Martin,LB,Marshall,,,,241330.76,solid,True,medium,3.0,3,cfbd
Joshua Long,TE,Eastern Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Braden Laux,TE,Eastern Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Noah Prior,TE,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tex Brannan,TE,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Max Stober,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
James Rothstein,TE,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mack O'Halloran,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Xavier Archawski,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Matthew Conlin,LB,Buffalo,,,,241330.76,solid,True,medium,3.0,3,cfbd
DJ Mangan,LB,Buffalo,,,,241330.76,solid,True,medium,3.0,3,cfbd
Drake Saltarelli,LB,Buffalo,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mathew Hilty,LB,Buffalo,,,,241330.76,solid,True,medium,3.0,3,cfbd
George Jackson,OL,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jake St. Andre,LB,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Zay Alexander,OL,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Griffin Miller,LB,Washington,,,,241330.76,solid,True,medium,3.0,3,cfbd
Decker DeGraaf,TE,Washington,,,,241330.76,solid,True,medium,3.0,3,cfbd
Soane Faasolo,OL,Washington,,,,241330.76,solid,True,medium,3.0,3,cfbd
Hayden Moore,LB,Washington,,,,241330.76,solid,True,medium,3.0,3,cfbd
Elishah Jackett,OL,Washington,,,,241330.76,solid,True,medium,3.0,3,cfbd
Landen Hatchett,OL,Washington,,,,241330.76,solid,True,medium,3.0,3,cfbd
Drew Azzopardi,OL,Washington,,,,241330.76,solid,True,medium,3.0,3,cfbd
Quentin Moore,TE,Washington,,,,241330.76,solid,True,medium,3.0,3,cfbd
Anthony Ward,LB,Washington,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ryan Otton,TE,Washington,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jax Harrington,OL,Louisiana,,,,241330.76,solid,True,medium,3.0,3,cfbd
Da'Jy'Quwan Jackson,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mason Graham,TE,,New Mexico State Aggies,,Entered,241330.76,solid,True,medium,3.0,3,portal
Kemori Dixon,LB,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Judah Pruitt,OL,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jason Hewlett Jr.,LB,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Juan Zabal,LB,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Billy Van Pelt,LB,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
DJ Williams,OL,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Michael Crounse,OL,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
David Timson,LB,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jackson Holt,TE,Eastern Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cole Powell,OL,Eastern Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brandon Edozie,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Connie Hewitt II,TE,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Esom Nnajiofor,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dillano Glaud,LB,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gabe Smith,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Seneca Moore Jr.,LB,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Blake Heckmann,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
George Hill,LB,Buffalo,,,,241330.76,solid,True,medium,3.0,3,cfbd
Michael Gelatko,TE,Buffalo,,,,241330.76,solid,True,medium,3.0,3,cfbd
Luke Holmes,LB,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cayman Reynolds,TE,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jonathan Stokes,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Stephen Collier,TE,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Sampson Alofipo,LB,,Utah State Aggies,,Entered,241330.76,solid,True,medium,3.0,3,portal
Ashton Heflin,LB,,Texas State Bobcats,,Entered,241330.76,solid,True,medium,3.0,3,portal
Duce Hewitt,TE,,Liberty Flames,,Entered,241330.76,solid,True,medium,3.0,3,portal
Cam Santee,LB,,Holy Cross Crusaders,,Entered,241330.76,solid,True,medium,3.0,3,portal
Austin Anderson,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jacob Lecates,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Bo Burklow,TE,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
D.J. Geth,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Aaron Fenimore,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ethan Crisp,LB,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Aidan Vaughan,LB,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jax Markovich,TE,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jaxon King,OL,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tanner Burlingame,OL,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Matt Ogunniyi,TE,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gavin Wilson,OL,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Garrett Cooper,OL,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Bradley Kamga,OL,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Riley Bloch,OL,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Payton Andrade,LB,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Alma Taleni,OL,Boise State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jude Bowry,OL,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gregory Turner,LB,,East Carolina Pirates,,Entered,241330.76,solid,True,medium,3.0,3,portal
Nate Guinn,TE,,Illinois Fighting Illini,,Entered,241330.76,solid,True,medium,3.0,3,portal
Jacob Johnson,LB,,Southern Miss Golden Eagles,,Entered,241330.76,solid,True,medium,3.0,3,portal
Spencer Kishbaugh,LB,,Coastal Carolina Chanticleers,,Entered,241330.76,solid,True,medium,3.0,3,portal
Dalton Hughes,LB,,South Alabama Jaguars,Tulane Green Wave,Committed,241330.76,solid,True,medium,3.0,3,portal
Brock Kuhl,TE,,Florida Atlantic Owls,,Entered,241330.76,solid,True,medium,3.0,3,portal
Al Oliver,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Marquis Lane-Owens,LB,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Denell Nix Jr.,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jaxon Shuttlesworth,TE,,Jacksonville State Gamecocks,,Entered,241330.76,solid,True,medium,3.0,3,portal
Caleb Ryan,TE,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jackson Barker,LB,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Sam Riddy Jr.,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Marleo Neolien,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tristan Bohannon,LB,,Washington State Cougars,,Entered,241330.76,solid,True,medium,3.0,3,portal
Isaac Hill,TE,,Bowling Green Falcons,,Entered,241330.76,solid,True,medium,3.0,3,portal
Zack Zandier,TE,,Coastal Carolina Chanticleers,,Entered,241330.76,solid,True,medium,3.0,3,portal
Brandon Jones,LB,,UTEP Miners,,Entered,241330.76,solid,True,medium,3.0,3,portal
Anthony Rosier,LB,,Appalachian State Mountaineers,Florida A&M Rattlers,Committed,241330.76,solid,True,medium,3.0,3,portal
Elliot Demaine,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Hunter Porterfield,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Joseph Carter,LB,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Bryson Banks,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nick McGlynn,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Victor Afolabi,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kai Woolfolk,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Elijah Easley,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Max Phenicie,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jaquavious Moss,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jeremiah Franklin,TE,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Logan Taylor,OL,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Bryce Steele,LB,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Owen McGowan,LB,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kevin Cline,OL,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dwayne Allick,OL,Boston College,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dinos Drossos,LB,Massachusetts,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jaishaun Offutt,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mister Williams,LB,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
DJ Herman,LB,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ross Ulugalu-Maseuli,OL,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Darius Bell,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jayson Tarpeh,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mason Brown,TE,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
DJ Johnson Jr.,LB,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Aidan Martin,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Joel Lowenberg,LB,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Luke Beemer,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Charlie Wingfield,TE,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Will Saba,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dominic Deluca,TE,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Clinton Richard,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jack Hines,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Whittman Whaley,LB,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ja'Marion Kennedy,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Luke White,LB,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Austin Henderson,TE,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jacob Jenkins,TE,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Harrison Hayes,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jack Tucker,OL,Liberty,,,,241330.76,solid,True,medium,3.0,3,cfbd
Bayo Kannike,OL,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jayden Kendricks,LB,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tano Letuli,LB,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Michael Leville Watkins,OL,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jackson Ford,TE,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cam May,OL,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Trey Hardison,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Paul Barton,TE,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jacob Sacra,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ryheem Craig,LB,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Panda Askew,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gage Reale,TE,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Julien Davis,LB,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Bryce Weaver,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Joseph Borjon,OL,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dillon Galloway,TE,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Etene Pritchard,LB,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Delon Craft Jr.,OL,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ashdon Wnetrzak,OL,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kodi Cornelius,TE,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Braxton Veiga,LB,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Danny Stevens,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ryan Wolfer,TE,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jacob Alvarez,TE,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dejon Roney,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mata Hola,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jack Lua,TE,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Timothy Netane,TE,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Alex Bleszynski,OL,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Connor Irons,TE,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jeremiah Tuiileila,LB,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ikbahl Kassim,OL,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Alexander Cobbs,LB,,San Jose State Spartans,,Entered,241330.76,solid,True,medium,3.0,3,portal
Trent Allen,OL,Ohio,,,,241330.76,solid,True,medium,3.0,3,cfbd
Shedrick Rhodes Jr.,OL,Ohio,,,,241330.76,solid,True,medium,3.0,3,cfbd
Andres Dewerk,OL,Ohio,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jameson Perry,OL,Boise State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Syncere Brackett-Lambey,LB,Boise State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Zach Tomosovich,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Christopher Broberg,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Will Mack,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Xavier Ryan,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jacob Hinton,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dominic Bruce,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jacob Mainord,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Carson Daniell,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
James Bland,OL,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jackson Weingart,LB,Army,,,,241330.76,solid,True,medium,3.0,3,cfbd
Liam Vaughan,OL,Western Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gabe Welch,LB,Western Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Saipale Fuimaono,OL,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dean Harrington,LB,San Diego State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Aiden Hall,LB,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dwight Nunoo,LB,,FIU Golden Panthers,Akron Zips,Committed,241330.76,solid,True,medium,3.0,3,portal
Joseph Harbert,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Ethan Powell,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Manuel Serna,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jordan Pollard,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Uluakinofo Taliauli,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Hudson Mesa,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Justin Stearns,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Denaris DeRosa Jr.,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Laakea Kapoi,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nate Lewis,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Grant Norberg,TE,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jackson Canaan,TE,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Peseti Lapuaho,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jeremy Naborne,LB,,Colorado State Rams,Nevada Wolf Pack,Committed,241330.76,solid,True,medium,3.0,3,portal
Jaylen Blackwell,LB,,Boston College Eagles,,Entered,241330.76,solid,True,medium,3.0,3,portal
Dominic Toy,TE,,Connecticut Huskies,Colorado State Rams,Committed,241330.76,solid,True,medium,3.0,3,portal
Darius Jones,LB,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Matthew Lusardi,TE,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cale Doyle,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kevin Check,TE,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mason Andrade,TE,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Uber Ajongo,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
George Steih,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Devin McRae,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Derrell Johnson II,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Quincy Bryant,LB,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Champ Kapanui,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Naseri Danielson,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Reggie Jones Jr.,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Makoni Manukainiu,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Eidan Buchanan,OL,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Evan Bennett,LB,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Noah Holmes,LB,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dameon Wilson,LB,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jake Bauer,LB,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Lantz Pascal,LB,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tyler Houser,LB,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Byron Nelson,OL,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dakota Cochran,LB,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Fernando Sanchez III,LB,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mohammad Othman,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Noa Siaosi,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Tyler Chen,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nathan Balestrieri,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kamaehu Kopa-Kaawalauole,TE,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Taniela Latu,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Brady Van Bennekum,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Quincy Likio,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gafa Faga,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
John Norwood,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
David Tuihalangingie,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Daniel Tuliau,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Braiden Bachich-Dixon,TE,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Sirr Bible,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jordan Tonga,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gregory McClendon III,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Daniel Davis,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Felix Doege,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Gabe Funk,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Randy Marion III,LB,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Sione Nomani,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Zane Carter,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Etu Finau,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cayden Woolwine,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
David Perez,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Mitchell Brown,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Daniel Moleni,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nassir Pitters,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Luke Richey,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Malakai Hoeft,LB,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cole Becker,LB,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Colton Phares,LB,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cayden Sweatt,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Jayden Bethea,LB,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Luke Burgess,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Kanen Hamlett,TE,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Michael Marotta,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Colton Thomas,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Simeon Afalava,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Solomone Langi,OL,San José State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Dylan Hazen,LB,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
George Sell,OL,Wake Forest,,,,241330.76,solid,True,medium,3.0,3,cfbd
Nate Dyman,LB,,UTEP Miners,,Entered,241330.76,solid,True,medium,3.0,3,portal
Rayfield Lotten,TE,,Mississippi State Bulldogs,,Entered,241330.76,solid,True,medium,3.0,3,portal
Khari Bendolph,LB,,Jacksonville State Gamecocks,Massachusetts Minutemen,Committed,241330.76,solid,True,medium,3.0,3,portal
Jake Ganoe,OL,App State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Austin Blaske,OL,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Rocky Stallworth,LB,New Mexico State,,,,241330.76,solid,True,medium,3.0,3,cfbd
Rory Callahan,TE,Central Michigan,,,,241330.76,solid,True,medium,3.0,3,cfbd
Evan Scott,OL,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Daniel Boyd,OL,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Roman Fina,OL,Duke,,,,241330.76,solid,True,medium,3.0,3,cfbd
Karson Jones,OL,East Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Greg Smith,LB,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Trey Blue,OL,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
Cort Halsey,TE,North Carolina,,,,241330.76,solid,True,medium,3.0,3,cfbd
