espn_id,name,first_name,last_name,position,jersey,height,weight,class_year,team,team_id,headshot_url,profile_url
4912182,Jacob Finley,Jacob,Finley,CB,3,"5' 11""",184.0,Junior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4912182.png,https://www.espn.com/college-football/player/_/id/4912182
5211749,James Finley IV,James,Finley IV,S,26,"6' 1""",183.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5211749.png,https://www.espn.com/college-football/player/_/id/5211749
4784597,Jake Gassaway,Jake,Gassaway,LB,25,"6' 0""",225.0,Junior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4784597.png,https://www.espn.com/college-football/player/_/id/4784597
4883106,Alvin Gulley Jr.,Alvin,Gulley Jr.,DT,0,"6' 0""",302.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4883106.png,https://www.espn.com/college-football/player/_/id/4883106
5296148,Donte Harrison,Donte,Harrison,CB,7,"6' 1""",185.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5296148.png,https://www.espn.com/college-football/player/_/id/5296148
5067879,Mark Hensley,Mark,Hensley,DT,10,"6' 3""",290.0,Sophomore,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5067879.png,https://www.espn.com/college-football/player/_/id/5067879
5264765,Eliot Hummer,Eliot,Hummer,LB,47,"6' 2""",222.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5264765.png,https://www.espn.com/college-football/player/_/id/5264765
5219934,Tristan Hunter,Tristan,Hunter,LB,35,"6' 2""",203.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5219934.png,https://www.espn.com/college-football/player/_/id/5219934
5194688,Lance Ingold,Lance,Ingold,DE,95,"6' 5""",258.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5194688.png,https://www.espn.com/college-football/player/_/id/5194688
4705000,Muhammad Jammeh,Muhammad,Jammeh,S,4,"6' 1""",201.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4705000.png,https://www.espn.com/college-football/player/_/id/4705000
4836468,Reggie Jean,Reggie,Jean,DT,90,"6' 1""",298.0,Junior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4836468.png,https://www.espn.com/college-football/player/_/id/4836468
5166890,James Little IV,James,Little IV,CB,34,"5' 11""",170.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5166890.png,https://www.espn.com/college-football/player/_/id/5166890
5223607,Keshawn Lyons,Keshawn,Lyons,CB,12,"6' 1""",180.0,Junior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5223607.png,https://www.espn.com/college-football/player/_/id/5223607
5151511,Filip Maciorowski,Filip,Maciorowski,LB,17,"6' 3""",225.0,Sophomore,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5151511.png,https://www.espn.com/college-football/player/_/id/5151511
4710853,Cyrus McGarrell,Cyrus,McGarrell,S,2,"6' 2""",197.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4710853.png,https://www.espn.com/college-football/player/_/id/4710853
5219942,KJ McRae,KJ,McRae,LB,41,"6' 3""",222.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5219942.png,https://www.espn.com/college-football/player/_/id/5219942
5179117,Ivan Moore Jr.,Ivan,Moore Jr.,DE,13,"6' 4""",228.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5179117.png,https://www.espn.com/college-football/player/_/id/5179117
5254182,Zach Morrisroe,Zach,Morrisroe,DT,54,"6' 2""",291.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5254182.png,https://www.espn.com/college-football/player/_/id/5254182
5155444,Davonte Murray,Davonte,Murray,DE,5,"6' 3""",256.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5155444.png,https://www.espn.com/college-football/player/_/id/5155444
4684884,Ty Myles,Ty,Myles,S,1,"5' 10""",191.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4684884.png,https://www.espn.com/college-football/player/_/id/4684884
5248177,Kimar Nelson,Kimar,Nelson,LB,57,"6' 2""",220.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5248177.png,https://www.espn.com/college-football/player/_/id/5248177
5211478,Trenton Nixon,Trenton,Nixon,LB,45,"6' 2""",233.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5211478.png,https://www.espn.com/college-football/player/_/id/5211478
5209940,Fawzy Omotoso,Fawzy,Omotoso,DT,93,"6' 3""",251.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5209940.png,https://www.espn.com/college-football/player/_/id/5209940
4608751,Pierce Oppong,Pierce,Oppong,DE,8,"6' 3""",264.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4608751.png,https://www.espn.com/college-football/player/_/id/4608751
5219947,Tanner Phelps,Tanner,Phelps,DT,92,"6' 3""",271.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5219947.png,https://www.espn.com/college-football/player/_/id/5219947
4808720,Trey Porter,Trey,Porter,S,27,"6' 0""",198.0,Junior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4808720.png,https://www.espn.com/college-football/player/_/id/4808720
5134552,Taylor Powell,Taylor,Powell,DB,33,"6' 4""",198.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5134552.png,https://www.espn.com/college-football/player/_/id/5134552
5086188,Marc Pretto,Marc,Pretto,LB,23,"6' 2""",225.0,Junior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5086188.png,https://www.espn.com/college-football/player/_/id/5086188
5194699,Dev'ion Reynolds,Dev'ion,Reynolds,CB,9,"6' 1""",190.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5194699.png,https://www.espn.com/college-football/player/_/id/5194699
5219944,Samir Senenat,Samir,Senenat,DT,28,"6' 4""",278.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5219944.png,https://www.espn.com/college-football/player/_/id/5219944
5122070,Jay'shon Thomas,Jay'shon,Thomas,DE,16,"6' 4""",246.0,Sophomore,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5122070.png,https://www.espn.com/college-football/player/_/id/5122070
5075594,Miles Thompson,Miles,Thompson,CB,37,"5' 11""",180.0,Sophomore,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5075594.png,https://www.espn.com/college-football/player/_/id/5075594
5212988,Austin Tillman,Austin,Tillman,CB,21,"5' 11""",179.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5212988.png,https://www.espn.com/college-football/player/_/id/5212988
4696475,Quinton Urwiler,Quinton,Urwiler,LB,32,"6' 0""",226.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4696475.png,https://www.espn.com/college-football/player/_/id/4696475
5219949,Austin Bullock,Austin,Bullock,PK,99,"5' 10""",185.0,Sophomore,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5219949.png,https://www.espn.com/college-football/player/_/id/5219949
5296147,Jake Ference,Jake,Ference,P,36,"6' 0""",188.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5296147.png,https://www.espn.com/college-football/player/_/id/5296147
4875739,Andrew Glass,Andrew,Glass,PK,60,"5' 10""",184.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4875739.png,https://www.espn.com/college-football/player/_/id/4875739
5151481,Quinn Kelly,Quinn,Kelly,LS,42,"6' 1""",215.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5151481.png,https://www.espn.com/college-football/player/_/id/5151481
4886077,Ross Pedro,Ross,Pedro,LS,44,"6' 0""",220.0,Senior,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/4886077.png,https://www.espn.com/college-football/player/_/id/4886077
5265497,JJ Schlenhardt,JJ,Schlenhardt,PK,33,"5' 11""",185.0,Freshman,Northern Illinois Huskies,2459,https://a.espncdn.com/i/headshots/college-football/players/full/5265497.png,https://www.espn.com/college-football/player/_/id/5265497
5227974,Kaden Amigon-Suiter,Kaden,Amigon-Suiter,RB,39,"6' 0""",195.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227974
4696453,Blake Anderson,Blake,Anderson,OL,65,"6' 5""",315.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4696453
4878853,Derek Anderson,Derek,Anderson,TE,88,"6' 6""",260.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4878853
5154588,Lance Berends,Lance,Berends,OL,72,"6' 3""",279.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154588
5297986,Connor Best,Connor,Best,OL,75,"6' 3""",290.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297986
4695121,Harrison Bey-Buie,Harrison,Bey-Buie,RB,32,"5' 10""",215.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4695121
5297972,Michael Bormann,Michael,Bormann,RB,43,"6' 1""",225.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297972
5297981,Joe Briesemeister,Joe,Briesemeister,OL,60,"6' 5""",240.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297981
5297982,Henry Bunn,Henry,Bunn,OL,63,"6' 4""",260.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297982
5297990,Jeremiah Cain,Jeremiah,Cain,WR,87,"6' 2""",170.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297990
5154586,Kaleb Cline,Kaleb,Cline,OL,64,"6' 5""",250.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154586
5297965,Christian Collins,Christian,Collins,RB,22,"5' 10""",200.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297965
5154567,Ian Collins,Ian,Collins,WR,84,"6' 0""",187.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154567
5127810,Titus Cram,Titus,Cram,RB,28,"6' 0""",206.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5127810
4826635,Jaxon Dailey,Jaxon,Dailey,QB,15,"6' 3""",225.0,Junior,Northern Iowa Panthers,2460,https://a.espncdn.com/i/headshots/college-football/players/full/4826635.png,https://www.espn.com/college-football/player/_/id/4826635
5297996,Kaleb Diers,Kaleb,Diers,TE,98,"6' 6""",230.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297996
4878833,Aidan Dunne,Aidan,Dunne,QB,10,"6' 0""",206.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4878833
5154575,Jaiden Ellis-Lahey,Jaiden,Ellis-Lahey,WR,6,"6' 3""",210.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154575
5227993,Karson Elwood,Karson,Elwood,WR,82,"6' 2""",205.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227993
5297987,Colby Eskildsen,Colby,Eskildsen,OL,78,"6' 6""",250.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297987
5081336,Graham Friedrichsen,Graham,Friedrichsen,WR,19,"6' 1""",207.0,Junior,Northern Iowa Panthers,2460,https://a.espncdn.com/i/headshots/college-football/players/full/5081336.png,https://www.espn.com/college-football/player/_/id/5081336
5218926,Grant Glausser,Grant,Glausser,RB,27,"5' 11""",210.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5218926
5227966,Ben Gordon,Ben,Gordon,WR,14,"6' 0""",195.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227966
5306217,Gracen Gruver,Gracen,Gruver,OL,68,"6' 3""",295.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5306217
5154585,Jack Hearne,Jack,Hearne,OL,62,"6' 2""",300.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154585
5168006,Jaden Hodge,Jaden,Hodge,WR,85,"5' 8""",171.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5168006
5227992,Briggs Hughston,Briggs,Hughston,TE,81,"6' 6""",250.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227992
4683319,Bill Jackson,Bill,Jackson,RB,1,"5' 9""",197.0,Senior,Northern Iowa Panthers,2460,https://a.espncdn.com/i/headshots/college-football/players/full/4683319.png,https://www.espn.com/college-football/player/_/id/4683319
4878845,Keean Kamerling,Keean,Kamerling,OL,51,"6' 4""",290.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4878845
4685971,Kyle Kelly,Kyle,Kelly,OL,77,"6' 5""",305.0,Senior,Northern Iowa Panthers,2460,https://a.espncdn.com/i/headshots/college-football/players/full/4685971.png,https://www.espn.com/college-football/player/_/id/4685971
4430138,Tysen Kershaw,Tysen,Kershaw,WR,13,"6' 3""",211.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4430138
5297989,Sutton Koller,Sutton,Koller,WR,80,"5' 11""",180.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297989
5085767,Ben Kuehnast,Ben,Kuehnast,OL,76,"6' 7""",314.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5085767
5227988,Landen Kuennen,Landen,Kuennen,OL,67,"6' 5""",295.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227988
5154571,Grant Larkin,Grant,Larkin,WR,11,"6' 0""",196.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154571
5085768,Brady McCullough,Brady,McCullough,TE,83,"6' 4""",237.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5085768
5227994,Brady McDonald,Brady,McDonald,TE,86,"6' 3""",240.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227994
5227968,Cale McThenia,Cale,McThenia,QB,7,"6' 3""",208.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227968
5297988,Gabe Meaney,Gabe,Meaney,OL,79,"6' 6""",235.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297988
5227986,Andrew Monsivais,Andrew,Monsivais,OL,61,"6' 1""",294.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227986
4878837,Quincy Morris,Quincy,Morris,WR,18,"5' 10""",185.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4878837
5297963,Jayce Nixon,Jayce,Nixon,QB,8,"6' 0""",195.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297963
4887396,Tay Norman,Tay,Norman,WR,4,"6' 2""",185.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4887396
5150653,Ayden Price,Ayden,Price,WR,2,"6' 0""",198.0,Sophomore,Northern Iowa Panthers,2460,https://a.espncdn.com/i/headshots/college-football/players/full/5150653.png,https://www.espn.com/college-football/player/_/id/5150653
5085766,Gavin Proudfoot,Gavin,Proudfoot,OL,70,"6' 7""",300.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5085766
5297968,John Raybuck,John,Raybuck,RB,26,"6' 2""",210.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297968
5297964,Kaz Rebarcak,Kaz,Rebarcak,QB,9,"6' 3""",206.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297964
5154589,Luke Reth,Luke,Reth,OL,73,"6' 4""",289.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154589
5154569,JC Roque Jr.,JC,Roque Jr.,WR,0,"5' 9""",178.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154569
5085754,Matthew Schecklman,Matthew,Schecklman,QB,3,"6' 3""",210.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5085754
5093194,Jamarion Augustus,Jamarion,Augustus,DL,16,"6' 3""",240.0,Junior,Northern Iowa Panthers,2460,https://a.espncdn.com/i/headshots/college-football/players/full/5093194.png,https://www.espn.com/college-football/player/_/id/5093194
5227980,Hyson Bey-Buie,Hyson,Bey-Buie,DL,23,"6' 4""",275.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227980
4701039,Jonathan Cabral-Martin,Jonathan,Cabral-Martin,CB,8,"5' 10""",202.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4701039
5227970,Brock Carpenter,Brock,Carpenter,S,34,"6' 0""",198.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227970
5154578,Tyson Cooreman,Tyson,Cooreman,LB,37,"6' 4""",226.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154578
5089285,Ryan Crandall,Ryan,Crandall,LB,6,"6' 2""",223.0,Senior,Northern Iowa Panthers,2460,https://a.espncdn.com/i/headshots/college-football/players/full/5089285.png,https://www.espn.com/college-football/player/_/id/5089285
5297978,Aidan Ducharme,Aidan,Ducharme,LB,57,"6' 0""",210.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297978
5297997,Braylon Evans,Braylon,Evans,DL,99,"6' 5""",300.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297997
4878844,Caleb Frazer,Caleb,Frazer,LB,17,"6' 2""",220.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4878844
5306216,Evan Freeney,Evan,Freeney,S,54,"6' 0""",200.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5306216
5297984,Kolby Gibbons,Kolby,Gibbons,DL,74,"6' 4""",210.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297984
5081908,Joe Hall III,Joe,Hall III,CB,3,"6' 0""",208.0,Junior,Northern Iowa Panthers,2460,https://a.espncdn.com/i/headshots/college-football/players/full/5081908.png,https://www.espn.com/college-football/player/_/id/5081908
5227991,Maxwell Hobbs,Maxwell,Hobbs,DL,95,"6' 5""",230.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227991
5297967,Elijah Hoyt,Elijah,Hoyt,S,26,"6' 1""",195.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297967
5154577,Anthony Isley,Anthony,Isley,CB,35,"6' 0""",192.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154577
5085748,Calvin Jaworski,Calvin,Jaworski,S,21,"6' 2""",205.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5085748
5227978,Connor Kayser,Connor,Kayser,LB,48,"6' 4""",225.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227978
5297976,Jarrett Kies,Jarrett,Kies,LB,53,"6' 3""",220.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297976
4696450,Jack Kriebs,Jack,Kriebs,DL,2,"6' 3""",295.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4696450
5218928,Ryan Kuennen,Ryan,Kuennen,DL,90,"6' 4""",280.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5218928
4878839,Tucker Langenberg,Tucker,Langenberg,LB,29,"6' 2""",225.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4878839
5154579,Brogan Ling,Brogan,Ling,LB,41,"6' 3""",215.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154579
5227973,Dillon Marshall,Dillon,Marshall,S,20,"6' 2""",205.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227973
5095863,Fletcher Marshall Jr.,Fletcher,Marshall Jr.,CB,5,"6' 2""",203.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5095863
5102185,Jordan McClom,Jordan,McClom,S,1,"6' 2""",203.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5102185
5227979,Braden McShane,Braden,McShane,LB,36,"6' 2""",225.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227979
5154580,Zach Mehmert,Zach,Mehmert,DL,42,"6' 5""",265.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154580
5227995,Aidan Miller,Aidan,Miller,DL,93,"6' 4""",280.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227995
5227977,Kolben Miller,Kolben,Miller,LB,47,"6' 2""",220.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227977
5154576,Alonzo Morgan III,Alonzo,Morgan III,CB,7,"5' 10""",175.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154576
4878840,Mo Olowo,Mo,Olowo,S,9,"6' 1""",198.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/4878840
4712465,Owen Ostroski,Owen,Ostroski,DL,55,"6' 2""",266.0,Senior,Northern Iowa Panthers,2460,https://a.espncdn.com/i/headshots/college-football/players/full/4712465.png,https://www.espn.com/college-football/player/_/id/4712465
5190996,Jaylen Pettus,Jaylen,Pettus,DL,95,"6' 3""",235.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5190996
5227972,Isaiah Pinks,Isaiah,Pinks,CB,30,"6' 2""",190.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227972
5297970,Jeremiah Powers,Jeremiah,Powers,CB,30,"5' 10""",160.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297970
5154584,John Powers,John,Powers,LB,33,"6' 2""",233.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154584
5297975,Xhavion Reese,Xhavion,Reese,LB,50,"6' 0""",205.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297975
5227985,Franz Reisz,Franz,Reisz,DL,40,"6' 5""",255.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227985
5227984,Aidan Salow,Aidan,Salow,DL,56,"6' 3""",275.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227984
5085753,Tate Sander,Tate,Sander,S,12,"6' 0""",210.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5085753
5297980,Tom Scherr,Tom,Scherr,LB,59,"6' 3""",195.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297980
5297983,Max Schmeltzer,Max,Schmeltzer,DL,72,"6' 4""",240.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297983
5154574,Ethan Schoville,Ethan,Schoville,S,31,"6' 1""",203.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5154574
5297992,Rico Alvarenga,Rico,Alvarenga,PK,95,"5' 9""",190.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297992
5227981,Gavin Averbeck,Gavin,Averbeck,LS,52,"6' 0""",210.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227981
5297962,Max Bartachek,Max,Bartachek,PK,0,"6' 2""",190.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297962
5226343,Kyle Kopczynski,Kyle,Kopczynski,LS,49,"6' 7""",290.0,Junior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5226343
5297994,Blake Pankratz,Blake,Pankratz,PK,97,"6' 1""",190.0,Freshman,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5297994
5085752,Noah Pettinger,Noah,Pettinger,P,91,"6' 4""",224.0,Senior,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5085752
5227975,Caden Popp,Caden,Popp,PK,38,"6' 0""",185.0,Sophomore,Northern Iowa Panthers,2460,,https://www.espn.com/college-football/player/_/id/5227975
5156274,Chris Allen,Chris,Allen,OL,65,"6' 3""",315.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5156274.png,https://www.espn.com/college-football/player/_/id/5156274
5302458,Trevor Allen Jr.,Trevor,Allen Jr.,RB,20,"6' 0""",195.0,Freshman,Northwestern State Demons,2466,,https://www.espn.com/college-football/player/_/id/5302458
5302454,Eli Anderson,Eli,Anderson,QB,14,"6' 2""",200.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5302454.png,https://www.espn.com/college-football/player/_/id/5302454
5226602,Kyron Angeletti,Kyron,Angeletti,RB,16,"5' 10""",202.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226602.png,https://www.espn.com/college-football/player/_/id/5226602
5226599,Brian Banks II,Brian,Banks II,RB,24,"5' 11""",220.0,Sophomore,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226599.png,https://www.espn.com/college-football/player/_/id/5226599
5082063,Caleb Billiot,Caleb,Billiot,OL,50,"6' 2""",295.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5082063.png,https://www.espn.com/college-football/player/_/id/5082063
5226616,Logan Brady,Logan,Brady,OL,71,"6' 4""",265.0,Freshman,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5226616.png,https://www.espn.com/college-football/player/_/id/5226616
5098573,Matthew Broad,Matthew,Broad,FB,42,"6' 2""",245.0,Senior,Northwestern State Demons,2466,https://a.espncdn.com/i/headshots/college-football/players/full/5098573.png,https://www.espn.com/college-football/player/_/id/5098573
