player_name,position,school,conference,custom_nil_value,nil_tier,valuation_confidence,performance_value,market_value,potential_value,passing_yards,passing_tds,rushing_yards,rushing_tds,receiving_yards,receiving_tds,tackles,sacks,interceptions,recruiting_stars,national_rank
Jordan Clemons,RB,Florida International,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Jonnie Wiltshire,DB,North Dakota,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0,9999.0
Jordan Adderley,DB,Villanova,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Vincent Bertone,DB,Wagner,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,9999.0
Dazerick Patton,DB,Jackson State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
De'Javion Stepney,DB,Akron,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,9999.0
Dayne Hodge,DB,Youngstown State,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0,9999.0
Horacio Johnson,DB,Southern,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Mason Edwards,CB,McNeese,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0,9999.0
Henry Pickens III,DB,Duquesne,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Herlin Perry Jr.,CB,South Florida,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Hiroshi Carr,DB,Morgan State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0,9999.0
Laurence Sullivan Jr.,CB,Nicholls,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,0,9999.0
Tahseen Howard,DB,Robert Morris,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Tairan Davis,DB,Akron,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Cam Boone,CB,Robert Morris,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Cam Chadwick,DB,UConn,FBS Independents,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,4.0,0,9999.0
Timothy Jones,DB,Tennessee Tech,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Titus Lyles,DB,Delaware State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,35.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Kristian Pugh,DB,Lamar,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0,9999.0
Kedrick Green,DB,Howard,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0,9999.0
Jordan Cumberbatch,DB,Florida A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Jordan Drew,CB,Tulsa,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0,9999.0
Jordan Elie-Stuart,DB,Air Force,Mountain West,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,9999.0
Virdel Edwards,DB,Hawai'i,Mountain West,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0,9999.0
Debo Hall,DB,Presbyterian,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Dedric Walker,DB,Bryant,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Quandarius Keyes,DB,UNLV,Mountain West,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0,9999.0
Que Billingsley,DB,Gardner-Webb,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0,9999.0
Quedrion Miles,CB,Virginia St,CIAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
DeAngelo Ponder,DB,Abilene Christian,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,9999.0
DeAnte Gentry,DB,Montana,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
DeAubry Hood,CB,Tarleton State,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
DeJuan Lewis,DB,South Dakota,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0,9999.0
DeJuan Robinson,DB,Utah Tech,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Ques McNeal,DB,Stephen F. Austin,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Delbert Mayberry,DB,Alabama A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Deliyon Freeman,DB,Hawai'i,Mountain West,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Delvon Gulley,CB,UAB,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0,9999.0
Andrew Powdrell,DB,UNLV,Mountain West,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0,9999.0
Andrew Smith,DB,Tennessee Tech,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0,9999.0
Wayne Favors III,DB,Delaware State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,9999.0
Demarcus Rankin,DB,Lamar,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,9999.0
Prince Ford,CB,Montana,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0,9999.0
Dedrick Gibson,CB,Delaware State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Dee Newsome,CB,Samford,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Deandre Creary,DB,Austin Peay,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Vincent Nwachi,DB,Maine,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0,9999.0
Ant Fisher,CB,North Carolina Central,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,9999.0
Anthony Allen,DB,VMI,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,9999.0
Jordan Holmes,DB,Duquesne,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Keaton Edwards,DB,Morehead State,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Jalen Guillard,DB,Grambling,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0,9999.0
Cam Frazier,DB,Duquesne,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Tajon Evans,CB,Weber State,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Takai Whitmore,CB,Bucknell,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Takhari Carr,DB,Montana State,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.5,1.0,0,9999.0
Taki Uluilakepa,DB,Montana State,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0,9999.0
Caleb Womack,CB,San José State,Mountain West,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,9999.0
Calvin Moore,CB,Cal Poly,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Caleb Ricks,DB,Idaho,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,9999.0
Jalik Yancey,CB,Samford,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Jordan Miller,CB,Furman,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,9999.0
Wendol Philord,DB,Florida Atlantic,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0,9999.0
Wesley Abraham,CB,Furman,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Preston Clendenin,DB,Alabama A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0,9999.0
Mateo Reyes,DB,Morehead State,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Dekavis Preston,CB,Central Connecticut,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,9999.0
Andrew Burnette,RB,Louisiana Tech,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,486.0,9.0,13.0,0.0,0.0,0.0,0.0,0,9999.0
Kason Hooks,CB,Charleston Southern,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Katrevrick Banks,CB,Grambling,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Jordan Sample,LB,Arkansas State,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3,1769.0
Jordan Milton,DB,Alabama A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Andre Fuller,CB,Toledo,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,0,9999.0
Den Juette,DB,St. Thomas (MN),Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Demario Bookhart,DB,South Carolina State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Kavon McKinney,DB,Towson,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Kayo Wallace,CB,Northern Iowa,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Jordan McWain,CB,Grambling,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Cam Cope,CB,Dayton,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Jalen Neal,DB,Rhode Island,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Larenzo McMillan,RB,New Mexico State,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0,9999.0
Jalen Likely,RB,Jacksonville State,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,52.0,0.0,6.0,0.0,0.0,0.0,0.0,0,9999.0
Jalen Edwards,DB,Lafayette,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0,9999.0
Brayden Breedlove,CB,Cal Poly,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Kimal Clarke,DB,Indiana State,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,9999.0
Kimani Stafford II,DB,Morgan State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0,9999.0
Jaylen McCroy,DB,Alcorn State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Sid Danenhauer,DB,Stony Brook,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Sidney Webb,DB,Morehead State,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Sidoine Djimbou,DB,Stonehill,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Silas Walters,DB,Miami (OH),Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.0,3.0,0,9999.0
Jaeden Jones,DB,Monmouth,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,9999.0
Jaelen Carson,DB,Duquesne,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Jadon Carter,DB,Morgan State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0,9999.0
Phillip Hamilton,CB,Navy,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,3.0,0,9999.0
Phoenix Grant,DB,Yale,Ivy,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Denzel Patrick,DB,UAlbany,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Deonte Douglas,DB,Central Connecticut,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Andrew Duhart,CB,Navy,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,9999.0
Hal Niendorff,DB,Colgate,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Peyton Betts,DB,The Citadel,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Derrick Jones,CB,Northern Colorado,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,9999.0
Langston Howell,CB,Texas Southern,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Jalen Marshall,LB,Marshall,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3,709.0
Jalen Mayo,CB,Stephen F. Austin,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,4.0,0,9999.0
Jalen Mcclendon,CB,Bowling Green,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,0,9999.0
Caleb Solomon,DB,Columbia,Ivy,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Bryce Allen,CB,Navy,American Athletic,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0,9999.0
Thomas Nunes,DB,San Diego,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Kyeandre Magloire,CB,West Georgia,UAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,9999.0
Broox Bolden,CB,Marist,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Brayden Isaiah,DB,Maine,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Tre'Mon Henry,LB,South Alabama,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3,1538.0
Trel Riley,CB,Southeast Missouri State,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,9999.0
Braxton Thompson,DB,Alabama A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
PeeWee Jones,CB,North Carolina A&T,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Perrin Ketchin,DB,Wofford,Southern,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Peter Kemeni,DB,Ohio,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,9999.0
Andre Powell Jr.,DB,Florida A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Will Ferrell,DB,Presbyterian,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Jorge Valdes,DB,Indiana State,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0,9999.0
Karson Kindred,DB,Drake,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Jordon Williams,LB,South Alabama,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1768.0
Jordan Stringer,LB,Troy,Sun Belt,36000,moderate,low,37500.0,26250.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,2.5,0.0,3,1855.0
Will Gavin,DB,Indiana State,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0,9999.0
Will Hicks,DB,Hampton,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Amyrion Mingo,DB,Arkansas-Pine Bluff,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0,9999.0
Andre Cobb,CB,Fresno State,Mountain West,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,9999.0
Andre DePina-Gray,DB,Rhode Island,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,9999.0
Matt Walsh,DB,South Dakota,MVFC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0,9999.0
Matthew Bess,CB,Houston Christian,Southland,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Deven Thomas,DB,Duquesne,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Will Mason,DB,Butler,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Amier Burdine,DB,Sacred Heart,FCS Independents,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Amir Anderson,DB,Delaware State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Amir Mateo,DB,Norfolk State,MEAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,9999.0
Jose Corbo,RB,Florida International,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,9999.0
Joseph Alcala,CB,Prairie View A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Amaurey Brooks,DB,Fordham,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Ambrose Marsh,DB,Eastern Washington,Big Sky,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0,9999.0
Devaon Holman,DB,Butler,Pioneer,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,9999.0
Deuce Cooper,DB,Long Island University,NEC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,9999.0
Deuce Lee,DB,Monmouth,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0,9999.0
Greg Mangle,CB,Alabama State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Greg Spiller,RB,Delaware,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Griffin Gentner,DB,Colgate,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Desmon James,DB,Alabama A&M,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Patrick Kince,DB,Alcorn State,SWAC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Maurice Sims,DB,Tennessee Tech,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Devin Geronomi,DB,Richmond,Patriot,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,9999.0
Devin Hunter,DB,Tennessee Tech,Big South-OVC,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9999.0
Bryan Lodge,DB,Towson,CAA,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
Timothy Gans,RB,New Mexico State,Conference USA,36000,moderate,low,60000.0,36000.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Tank Pearson,CB,Ohio,Mid-American,36000,moderate,low,45000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,2.0,0,9999.0
